Column1,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,Site,TruePlot,SiteCode,FireFreq,ConcatenatedPlot,Plot,ConcatPlot2,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb,Fire Frequency Category
838,Scleria,2,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,22,H,0.5263158,22H-0.5263158,22H-0.5263158,22-0.5263158,10,19,1988,2006,P,DEC-MAR,Scleria NA,Scleria,NA,Cyperaceae,am,High
8211,Smilax bona-nox,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,22,H,0.5263158,22H-0.5263158,22H-0.5263158,22-0.5263158,10,19,1988,2006,P,DEC-MAR,Smilax bona-nox,Smilax,bona-nox,Smilacaceae,am,High
822,Smilax glauca,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,22,H,0.5263158,22H-0.5263158,22H-0.5263158,22-0.5263158,10,19,1988,2006,P,DEC-MAR,Smilax glauca,Smilax,glauca,Smilacaceae,am,High
836,Smilax rotundifolia,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,22,H,0.5263158,22H-0.5263158,22H-0.5263158,22-0.5263158,10,19,1988,2006,P,DEC-MAR,Smilax rotundifolia,Smilax,rotundifolia,Smilacaceae,am,High
844,Solidago,1,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,22,H,0.5263158,22H-0.5263158,22H-0.5263158,22-0.5263158,10,19,1988,2006,P,DEC-MAR,Solidago NA,Solidago,NA,Asteraceae,am,High
837,Ulmus alata,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,22,H,0.5263158,22H-0.5263158,22H-0.5263158,22-0.5263158,10,19,1988,2006,P,DEC-MAR,Ulmus alata,Ulmus,alata,Ulmaceae,am,High
827,Unidentified species,31.44444,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,22,H,0.5263158,22H-0.5263158,22H-0.5263158,22-0.5263158,10,19,1988,2006,P,DEC-MAR,Unidentified species,Unidentified,species,,am,High
833,Vaccinium stamineum,8.333333,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,22,H,0.5263158,22H-0.5263158,22H-0.5263158,22-0.5263158,10,19,1988,2006,P,DEC-MAR,Vaccinium stamineum,Vaccinium,stamineum,Ericaceae,erm,High
823,Vitis rotundifolia,9.9,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,22,H,0.5263158,22H-0.5263158,22H-0.5263158,22-0.5263158,10,19,1988,2006,P,DEC-MAR,Vitis rotundifolia,Vitis,rotundifolia,Vitaceae,am,High
548,Acer saccharum,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Acer saccharum,Acer,saccharum,Sapindaceae,am,Medium
560,Andropogon,0.75,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Andropogon NA,Andropogon,NA,Poaceae,am,Medium
570,Callicarpa americana,2,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Callicarpa americana,Callicarpa,americana,Lamiaceae,am,Medium
574,Carya glabra,1,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Carya glabra,Carya,glabra,Juglandaceae,ecto,Medium
545,Cercis canadensis,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Cercis canadensis,Cercis,canadensis,Leguminosae,am,Medium
576,Cocculus carolinus,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Cocculus carolinus,Cocculus,carolinus,Menispermaceae,am,Medium
543,Cornus florida,4.9,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Cornus florida,Cornus,florida,Cornaceae,am,Medium
558,Crataegus,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Crataegus NA,Crataegus,NA,Rosaceae,am,Medium
575,Desmodium rotundifolium,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Desmodium rotundifolium,Desmodium,rotundifolium,Leguminosae,nfix,Medium
549,Dichanthelium,1,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Dichanthelium NA,Dichanthelium,NA,Poaceae,am,Medium
5611,Diospyros virginiana,4,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Diospyros virginiana,Diospyros,virginiana,Ebenaceae,am,Medium
5711,Elephantopus tomentosus,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Elephantopus tomentosus,Elephantopus,tomentosus,Compositae,am,Medium
553,Euphorbia,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Euphorbia NA,Euphorbia,NA,Euphorbiaceae,am,Medium
554,Galium,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Galium NA,Galium,NA,Rubiaceae,am,Medium
566,Gelsemium sempervirens,0.6666667,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Gelsemium sempervirens,Gelsemium,sempervirens,Gelsemiaceae,am,Medium
5511,Ilex opaca,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Ilex opaca,Ilex,opaca,Aquifoliaceae,am,Medium
552,Lespedeza repens,0.625,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Lespedeza repens,Lespedeza,repens,Leguminosae,nfix,Medium
544,Nyssa sylvatica,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Nyssa sylvatica,Nyssa,sylvatica,Cornaceae,am,Medium
546,Pinus taeda,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Pinus taeda,Pinus,taeda,Pinaceae,ecto,Medium
567,Potentilla canadensis,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Potentilla canadensis,Potentilla,canadensis,Rosaceae,am,Medium
547,Prunus serotina,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Prunus serotina,Prunus,serotina,Rosaceae,am,Medium
565,Quercus alba,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Quercus alba,Quercus,alba,Fagaceae,ecto,Medium
555,Quercus falcata,1.2,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Quercus falcata,Quercus,falcata,Fagaceae,ecto,Medium
537,Quercus nigra,0.9166667,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Quercus nigra,Quercus,nigra,Fagaceae,ecto,Medium
569,Quercus stellata,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Quercus stellata,Quercus,stellata,Fagaceae,ecto,Medium
70751,Rosa acicularis,0.5,percent,Percent cover,1998,77,"Yenisei River, West Siberia, Russia",Yenisei,12_vaccinium_type,FF,0.02415459,12_vaccinium_typeFF-0.02415459,12_vaccinium_typeFF-0.02415459,12_vaccinium_type-0.02415459,0.2898551,12,NA,1961.7,W,NA,Rosa acicularis,Rosa,acicularis,Rosaceae,am,Medium
70779,Rosa acicularis,0.5,percent,Percent cover,1998,77,"Yenisei River, West Siberia, Russia",Yenisei,53_vaccinium_type,FF,0.02415459,53_vaccinium_typeFF-0.02415459,53_vaccinium_typeFF-0.02415459,53_vaccinium_type-0.02415459,1.280193,53,NA,1961.7,W,NA,Rosa acicularis,Rosa,acicularis,Rosaceae,am,Medium
562,Rhus aromatica,1.25,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Rhus aromatica,Rhus,aromatica,Anacardiaceae,am,Medium
563,Rhus copallinum,0.6666667,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Rhus copallinum,Rhus,copallinum,Anacardiaceae,am,Medium
568,Rubus,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Rubus NA,Rubus,NA,Rosaceae,am,Medium
556,Saccharum alopecuroides,2.4,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Saccharum alopecuroides,Saccharum,alopecuroides,Poaceae,am,Medium
550,Scleria,1,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Scleria NA,Scleria,NA,Cyperaceae,am,Medium
557,Smilax bona-nox,0.75,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Smilax bona-nox,Smilax,bona-nox,Smilacaceae,am,Medium
538,Smilax glauca,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Smilax glauca,Smilax,glauca,Smilacaceae,am,Medium
539,Smilax rotundifolia,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Smilax rotundifolia,Smilax,rotundifolia,Smilacaceae,am,Medium
572,Solidago odora,0.8333333,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Solidago odora,Solidago,odora,Compositae,am,Medium
540,Ulmus alata,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Ulmus alata,Ulmus,alata,Ulmaceae,am,Medium
542,Unidentified species,22.68182,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Unidentified species,Unidentified,species,,am,Medium
559,Vaccinium arboreum,2,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Vaccinium arboreum,Vaccinium,arboreum,Ericaceae,erm,Medium
564,Vaccinium stamineum,3.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Vaccinium stamineum,Vaccinium,stamineum,Ericaceae,erm,Medium
573,Viburnum rufidulum,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Viburnum rufidulum,Viburnum,rufidulum,Adoxaceae,nm,Medium
5411,Vitis rotundifolia,15.90909,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,23,H,0.3684211,23H-0.3684211,23H-0.3684211,23-0.3684211,7,19,1988,2006,P,DEC-MAR,Vitis rotundifolia,Vitis,rotundifolia,Vitaceae,am,Medium
5101,Acer rubrum,0.5833333,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Acer rubrum,Acer,rubrum,Sapindaceae,am,Medium
5111,Acer saccharum,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Acer saccharum,Acer,saccharum,Sapindaceae,am,Medium
504,Andropogon,1.166667,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Andropogon NA,Andropogon,NA,Poaceae,am,Medium
5311,Berchemia scandens,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Berchemia scandens,Berchemia,scandens,Rhamnaceae,am,Medium
526,Botrychium,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Botrychium NA,Botrychium,NA,Ophioglossaceae,am,Medium
527,Callicarpa americana,2,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Callicarpa americana,Callicarpa,americana,Lamiaceae,am,Medium
533,Carya glabra,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Carya glabra,Carya,glabra,Juglandaceae,ecto,Medium
528,Celtis,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Celtis NA,Celtis,NA,Cannabaceae,am,Medium
529,Cercis canadensis,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Cercis canadensis,Cercis,canadensis,Leguminosae,am,Medium
513,Chimaphila maculata,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Chimaphila maculata,Chimaphila,maculata,Ericaceae,ecto,Medium
535,Clitoria mariana,2.166667,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Clitoria mariana,Clitoria,mariana,Leguminosae,nfix,Medium
500,Cornus florida,0.5454545,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Cornus florida,Cornus,florida,Cornaceae,am,Medium
523,Crataegus,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Crataegus NA,Crataegus,NA,Rosaceae,am,Medium
505,Dichanthelium,1.9375,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Dichanthelium NA,Dichanthelium,NA,Poaceae,am,Medium
520,Galium,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Galium NA,Galium,NA,Rubiaceae,am,Medium
508,Gelsemium sempervirens,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Gelsemium sempervirens,Gelsemium,sempervirens,Gelsemiaceae,am,Medium
517,Hypericum,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Hypericum NA,Hypericum,NA,Hypericaceae ,am,Medium
502,Lespedeza repens,1.4,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Lespedeza repens,Lespedeza,repens,Leguminosae,nfix,Medium
507,Liquidambar styraciflua,3.1,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Liquidambar styraciflua,Liquidambar,styraciflua,Altingiaceae,am,Medium
530,Microstegium vimineum,3,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Microstegium vimineum,Microstegium,vimineum,Poaceae,am,Medium
525,Nyssa sylvatica,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Nyssa sylvatica,Nyssa,sylvatica,Cornaceae,am,Medium
515,Parthenocissus quinquefolia,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Parthenocissus quinquefolia,Parthenocissus,quinquefolia,Vitaceae,am,Medium
5211,Pinus taeda,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Pinus taeda,Pinus,taeda,Pinaceae,ecto,Medium
534,Polystichum acrostichoides,3.666667,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Polystichum acrostichoides,Polystichum,acrostichoides,Dryopteridaceae,am,Medium
532,Potentilla canadensis,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Potentilla canadensis,Potentilla,canadensis,Rosaceae,am,Medium
509,Prunus serotina,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Prunus serotina,Prunus,serotina,Rosaceae,am,Medium
5011,Quercus falcata,4.9375,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Quercus falcata,Quercus,falcata,Fagaceae,ecto,Medium
516,Quercus nigra,0.5833333,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Quercus nigra,Quercus,nigra,Fagaceae,ecto,Medium
522,Saccharum alopecuroides,10,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Saccharum alopecuroides,Saccharum,alopecuroides,Poaceae,am,Medium
519,Scleria,3.25,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Scleria NA,Scleria,NA,Cyperaceae,am,Medium
524,Smilax bona-nox,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Smilax bona-nox,Smilax,bona-nox,Smilacaceae,am,Medium
512,Smilax glauca,0.5882353,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Smilax glauca,Smilax,glauca,Smilacaceae,am,Medium
536,Solidago,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Solidago NA,Solidago,NA,Asteraceae,am,Medium
514,Ulmus alata,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Ulmus alata,Ulmus,alata,Ulmaceae,am,Medium
506,Unidentified species,7.25,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Unidentified species,Unidentified,species,,am,Medium
518,Vaccinium stamineum,9,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Vaccinium stamineum,Vaccinium,stamineum,Ericaceae,erm,Medium
503,Vitis rotundifolia,15.10714,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,2,H,0.3684211,2H-0.3684211,2H-0.3684211,2-0.3684211,7,19,1988,2006,P,DEC-MAR,Vitis rotundifolia,Vitis,rotundifolia,Vitaceae,am,Medium
928,Acer rubrum,3.666667,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,6,H,0,6H-0,6H-0,6-0,0,0,NA,NA,UB,CONT,Acer rubrum,Acer,rubrum,Sapindaceae,am,Unburnt
934,Acer saccharum,1,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,6,H,0,6H-0,6H-0,6-0,0,0,NA,NA,UB,CONT,Acer saccharum,Acer,saccharum,Sapindaceae,am,Unburnt
927,Berchemia scandens,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,6,H,0,6H-0,6H-0,6-0,0,0,NA,NA,UB,CONT,Berchemia scandens,Berchemia,scandens,Rhamnaceae,am,Unburnt
933,Carya glabra,0.625,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,6,H,0,6H-0,6H-0,6-0,0,0,NA,NA,UB,CONT,Carya glabra,Carya,glabra,Juglandaceae,ecto,Unburnt
9311,Celtis,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,6,H,0,6H-0,6H-0,6-0,0,0,NA,NA,UB,CONT,Celtis NA,Celtis,NA,Cannabaceae,am,Unburnt
953,Centrosema virginianum,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,6,H,0,6H-0,6H-0,6-0,0,0,NA,NA,UB,CONT,Centrosema virginianum,Centrosema,virginianum,Leguminosae,nfix,Unburnt
942,Chimaphila maculata,0.5,percent,Percent cover,2007,85,"Hitchiti Experimental Forest, GA, USA",Hitchiti,6,H,0,6H-0,6H-0,6-0,0,0,NA,NA,UB,CONT,Chimaphila maculata,Chimaphila,maculata,Ericaceae,ecto,Unburnt
