Species,Abundance,SurveyUnits,SurveyType,FireCat,FireFreq,FireEvents,FirePeriod,FireStart,FireLast,FireType,SurveyYear,SiteID,SurveyID,SiteName
CAREX PENSYLVANICA,0.6875,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
CAREX PENSYLVANICA,0,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,5.625,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0.3125,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
CEANOTHUS AMERICANUS,0,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,16.66666667,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,18,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,41.6875,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,24.83333333,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,3.666666667,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,4,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,6.1875,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
CELASTRUS SCANDENS,1.333333333,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0.625,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM ALBUM,0,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0.0625,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM HYBRIDUM,0,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0.9375,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
CHENOPODIUM LEPTOPHYLLUM,0.166666667,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0.25,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
CHRYSOPSIS VILLOSA,0,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0.333333333,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,9.5,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0.1875,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
CIRCAEA QUADRISULCATA,0,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,BA m2 ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,46,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,BA m2 ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,46,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,BA m2 ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,46,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,stems ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,47,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,stems ha-1,Overstory,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,47,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,stems ha-1,Overstory,2,0.384068256,12.84615385,34.61538462,1975.384615,2005.076923,P,2010,12,47,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,stems ha-1,Overstory,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,47,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,count per 75.36 m2,Shrub spp,0,0,0,,,,UB,2010,12,49,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,count per 75.36 m2,Shrub spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,49,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,count per 75.36 m2,Shrub spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,49,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,count per 75.36 m2,Shrub spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,49,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0,count per 12 m2,Understory vascular spp,0,0,0,,,,UB,2010,12,50,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,0.75,count per 12 m2,Understory vascular spp,1,0.09063147,2,21.25,1988.75,1998.25,P,2010,12,50,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,8,count per 12 m2,Understory vascular spp,2,0.401287707,14.4375,36.5,1973.5,2005.875,P,2010,12,50,"Cedar Creek, MN, USA "
COMANDRA RICHARDSIANA,6,count per 12 m2,Understory vascular spp,3,0.779244829,26.83333333,34.5,1975.5,2009.833333,P,2010,12,50,"Cedar Creek, MN, USA "
COREOPSIS PALMATA,0,count per 75.36 m2,Midstory,0,0,0,NA,NA,NA,UB,2010,12,48,"Cedar Creek, MN, USA "
COREOPSIS PALMATA,0,count per 75.36 m2,Midstory,1,0.106349206,2.333333333,20.66666667,1989.333333,2002,P,2010,12,48,"Cedar Creek, MN, USA "
COREOPSIS PALMATA,0,count per 75.36 m2,Midstory,2,0.324607258,11.33333333,36.33333333,1973.666667,2003.111111,P,2010,12,48,"Cedar Creek, MN, USA "
COREOPSIS PALMATA,0,count per 75.36 m2,Midstory,3,0.8,36,45,1965,2010,P,2010,12,48,"Cedar Creek, MN, USA "
COREOPSIS PALMATA,0,BA m2 ha-1,Overstory,0,0,0,NA,NA,NA,UB,2010,12,46,"Cedar Creek, MN, USA "
